Free_category_count,Neutral_category_count,Busy_Category_count,System_category_count,Battery_level,Battery_status,Background,Foreground,Service,Visible,Perceptible,Unknown,TimeStamp
6,3,2,30,80,charging,0,0,41,0,0,0,1313
5,3,2,28,68,discharging,0,1,37,0,0,0,1940
5,2,2,27,84,charging,0,0,36,0,0,0,1757
4,3,2,28,77,charging,0,0,37,0,0,0,0810
4,2,2,28,79,discharging,0,0,36,0,0,0,1805
4,3,2,29,39,charging,0,0,38,0,0,0,0633
4,2,2,28,89,discharging,0,0,36,0,0,0,1102
5,2,2,30,91,charging,0,0,39,0,0,0,0854
4,3,2,29,27,charging,0,0,38,0,0,0,0619
4,3,2,29,84,charging,0,0,38,0,0,0,1746
5,3,2,29,79,charging,0,0,39,0,0,0,2222
5,2,2,29,38,discharging,0,0,38,0,0,0,0635
4,4,2,30,89,charging,0,0,40,0,0,0,2239
6,2,2,29,83,discharging,0,1,38,0,0,0,1928
4,3,2,29,48,charging,0,0,38,0,0,0,0742
4,2,2,29,86,charging,0,0,37,0,0,0,0822
4,2,2,27,79,charging,0,0,35,0,0,0,1816
6,2,2,30,81,charging,0,0,40,0,0,0,0836
5,3,2,28,74,charging,0,0,38,0,0,0,1739
4,3,2,29,75,charging,0,0,38,0,0,0,2217
4,3,2,29,42,charging,0,0,38,0,0,0,0737
4,3,2,29,70,charging,0,0,38,0,0,0,1731
6,2,2,28,83,charging,0,0,38,0,0,0,1317
5,3,2,26,71,charging,0,0,35,0,0,0,1734
4,2,2,29,1,charging,0,0,37,0,0,0,1813
4,3,2,26,64,discharging,0,0,35,0,0,0,1935
6,3,2,26,46,charging,0,0,36,0,0,0,0756
4,3,2,29,88,charging,0,0,38,0,0,0,1733
4,3,2,30,45,discharging,0,0,38,0,0,0,0834
5,3,2,28,48,discharging,0,0,38,0,0,0,0604
4,3,2,29,62,charging,0,0,38,0,0,0,0857
4,2,2,29,69,discharging,0,0,37,0,0,0,0925
4,3,2,27,58,charging,0,0,36,0,0,0,0811
6,2,3,27,93,charging,0,0,38,0,0,0,1008
3,3,2,26,95,discharging,0,0,34,0,0,0,1018
6,2,2,28,71,charging,0,0,38,0,0,0,0935
5,3,2,29,74,discharging,0,0,39,0,0,0,0848
4,2,2,29,67,charging,0,0,37,0,0,0,1018
4,5,3,28,49,charging,0,0,38,0,0,0,0802
6,3,2,27,51,charging,0,0,38,0,0,0,0913
4,2,3,30,66,charging,0,0,38,0,0,0,1704
4,3,2,28,84,discharging,0,0,37,0,0,0,0724
4,3,2,29,40,charging,0,0,38,0,0,0,0826
6,3,2,28,70,charging,0,0,39,0,0,0,0934
6,2,2,27,86,charging,0,0,37,0,0,0,0953
4,2,2,29,69,charging,0,0,37,0,0,0,0907
6,2,2,27,77,charging,0,0,37,0,0,0,0941
7,3,2,28,39,charging,0,0,39,0,0,0,0853
4,3,2,29,76,charging,0,0,38,0,0,0,1716
4,3,2,29,49,charging,0,0,38,0,0,0,0838
6,3,2,27,83,charging,0,0,38,0,0,0,0949
6,2,2,27,56,charging,0,0,37,0,0,0,0918
5,3,2,29,63,charging,0,0,39,0,0,0,0858
4,3,2,30,83,discharging,0,0,39,0,0,0,0759
6,3,2,27,48,charging,0,0,38,0,0,0,0910
4,2,2,29,74,charging,0,0,37,0,0,0,1025
4,3,2,28,66,discharging,0,0,37,0,0,0,0956
4,3,3,29,48,charging,0,0,38,0,0,0,0759
4,3,2,29,90,charging,0,0,38,0,0,0,1737
6,3,2,28,61,charging,0,0,39,0,0,0,0923
4,3,2,29,64,discharging,0,0,38,0,0,0,1011
4,4,5,30,84,discharging,0,0,43,0,0,0,1734
6,2,3,30,55,discharging,0,0,40,0,0,0,0605
5,3,2,29,56,charging,0,0,39,0,0,0,0849
6,2,2,27,55,charging,0,0,37,0,0,0,0917
4,3,2,29,66,charging,0,0,38,0,0,0,0904
6,2,2,27,59,charging,0,0,37,0,0,0,0921
4,2,2,29,99,charging,0,0,37,0,0,0,1808
5,3,2,28,67,charging,0,0,38,0,0,0,0820
4,3,2,29,77,discharging,0,0,38,0,0,0,0834
6,3,2,28,68,charging,0,0,39,0,0,0,0932
3,2,2,26,92,discharging,0,0,33,0,0,0,1025
4,3,2,29,87,charging,0,0,38,0,0,0,1731
5,2,2,28,74,charging,0,0,37,0,0,0,0827
4,3,2,31,45,charging,0,0,40,0,0,0,0530
4,3,2,29,67,discharging,0,0,38,0,0,0,0944
6,3,2,28,69,charging,0,0,39,0,0,0,0933
4,2,2,29,95,charging,0,0,37,0,0,0,1750
6,2,2,28,73,charging,0,0,38,0,0,0,0937
4,3,2,28,83,discharging,0,0,37,0,0,0,0802
4,3,2,27,52,charging,0,0,36,0,0,0,0805
4,2,2,29,83,charging,0,0,37,0,0,0,1725
4,3,2,28,59,charging,0,0,37,0,0,0,0812
5,4,2,29,44,discharging,0,0,40,0,0,0,0900
5,3,2,28,72,charging,0,0,38,0,0,0,0825
4,3,2,29,74,charging,0,0,38,0,0,0,1714
5,3,2,28,71,charging,0,0,38,0,0,0,0824
6,2,2,27,76,charging,0,0,37,0,0,0,0940
4,2,2,25,60,discharging,0,0,33,0,0,0,1954
6,4,6,27,40,charging,0,0,38,0,0,0,0859
5,2,2,30,69,charging,0,0,39,0,0,0,1707
5,3,2,28,69,charging,0,0,38,0,0,0,0822
4,3,2,29,75,discharging,0,0,38,0,0,0,0844
5,2,2,29,67,charging,0,0,38,0,0,0,1705
5,3,5,29,80,discharging,0,0,40,0,0,0,0803
6,2,2,27,94,charging,0,0,37,0,0,0,1010
6,3,2,28,66,charging,0,0,39,0,0,0,0930
5,3,1,31,47,charging,0,0,40,0,0,0,0719
4,3,2,27,55,charging,0,0,36,0,0,0,0808
4,2,2,29,59,charging,0,0,37,0,0,0,0854
4,2,2,29,58,charging,0,0,37,0,0,0,0853
7,3,2,28,64,charging,0,0,40,0,0,0,0927
5,3,2,28,70,charging,0,0,38,0,0,0,0823
4,3,2,29,51,charging,0,0,38,0,0,0,0842
4,2,2,29,73,charging,0,0,37,0,0,0,1713
4,3,2,29,72,discharging,0,0,38,0,0,0,0900
6,3,2,27,54,charging,0,0,38,0,0,0,0916
5,3,2,30,43,charging,0,0,39,0,0,0,0830
4,2,2,29,82,charging,0,0,37,0,0,0,1723
4,2,2,29,68,charging,0,0,37,0,0,0,0906
6,3,2,27,80,charging,0,0,38,0,0,0,0944
4,2,2,29,45,charging,0,0,37,0,0,0,0834
4,3,2,28,61,charging,0,0,37,0,0,0,0814
5,3,2,27,52,discharging,0,0,37,0,0,0,0639
4,3,2,28,50,charging,0,0,37,0,0,0,0803
6,3,2,27,84,charging,0,0,38,0,0,0,0950
5,2,2,29,49,discharging,0,0,38,0,0,0,0703
4,2,2,29,68,charging,0,0,37,0,0,0,1019
5,3,2,30,39,charging,0,0,40,0,0,0,0808
6,3,2,28,67,charging,0,0,39,0,0,0,0931
5,2,2,29,44,discharging,0,0,38,0,0,0,0734
4,3,2,27,56,charging,0,0,36,0,0,0,0809
4,2,2,29,71,charging,0,0,37,0,0,0,1022
4,3,2,27,53,charging,0,0,36,0,0,0,0806
4,3,2,29,53,charging,0,0,38,0,0,0,0844
5,3,2,27,51,discharging,0,0,37,0,0,0,0649
5,3,2,29,45,discharging,0,0,39,0,0,0,0722
4,3,3,26,62,discharging,0,0,36,0,0,0,1937
4,2,2,29,92,charging,0,0,37,0,0,0,1741
4,2,2,29,84,charging,0,0,37,0,0,0,1726
4,3,2,29,47,charging,0,0,38,0,0,0,0533
5,3,2,28,66,charging,0,0,38,0,0,0,0819
4,2,2,29,73,charging,0,0,37,0,0,0,1024
4,3,2,29,50,discharging,0,0,38,0,0,0,0543
4,2,2,29,67,charging,0,0,37,0,0,0,0905
4,2,2,29,69,charging,0,0,37,0,0,0,1020
4,3,2,29,89,charging,0,0,38,0,0,0,1734
4,2,2,28,70,discharging,0,0,36,0,0,0,0913
6,2,2,28,75,charging,0,0,38,0,0,0,0828
5,2,2,29,54,discharging,0,0,38,0,0,0,0606
6,3,2,27,89,charging,0,0,38,0,0,0,0958
6,2,2,27,57,charging,0,0,37,0,0,0,0919
5,2,2,28,79,charging,0,0,37,0,0,0,0833
4,2,2,29,94,charging,0,0,37,0,0,0,1746
4,3,2,29,81,charging,0,0,38,0,0,0,1722
4,3,2,29,48,charging,0,0,38,0,0,0,0534
5,3,3,30,42,charging,0,0,40,0,0,0,0828
4,2,2,29,47,charging,0,0,37,0,0,0,0836
4,2,2,29,57,charging,0,0,37,0,0,0,0852
4,3,3,29,86,discharging,0,0,38,0,0,0,0722
5,2,2,28,78,charging,0,0,37,0,0,0,0832
4,3,2,28,60,charging,0,0,37,0,0,0,0813
3,3,2,26,94,discharging,0,0,34,0,0,0,1019
6,2,2,29,57,discharging,0,0,39,0,0,0,0605
6,3,2,27,46,charging,0,0,38,0,0,0,0907
4,3,2,28,51,charging,0,0,37,0,0,0,0804
6,3,2,27,53,charging,0,0,38,0,0,0,0915
4,2,2,30,68,charging,0,0,38,0,0,0,1707
6,2,2,27,43,charging,0,0,37,0,0,0,0904
5,3,2,28,64,charging,0,0,38,0,0,0,0818
6,3,2,27,49,charging,0,0,38,0,0,0,0910
5,3,3,29,99,charging,0,0,38,0,0,0,0758
4,3,2,29,75,charging,0,0,38,0,0,0,1715
6,2,2,27,74,charging,0,0,37,0,0,0,0938
5,2,2,30,71,charging,0,0,39,0,0,0,1710
4,3,2,29,46,discharging,0,0,38,0,0,0,0833
6,3,2,27,47,charging,0,0,38,0,0,0,0908
4,2,2,29,78,charging,0,0,37,0,0,0,1030
4,2,3,29,73,discharging,0,0,38,0,0,0,0855
4,2,2,29,77,charging,0,0,37,0,0,0,1029
5,3,2,28,65,charging,0,0,37,0,0,0,1703
4,2,2,29,71,discharging,0,0,37,0,0,0,0909
5,2,2,29,70,charging,0,0,38,0,0,0,1709
5,3,5,29,40,charging,0,0,40,0,0,0,0809
6,2,2,28,76,charging,0,0,38,0,0,0,0829
3,3,2,26,45,charging,0,0,34,0,0,0,0756
4,2,2,29,96,charging,0,0,37,0,0,0,1753
6,3,2,29,46,charging,0,0,38,0,0,0,0532
6,3,2,27,98,charging,0,0,38,0,0,0,1025
6,3,2,27,41,charging,0,0,38,0,0,0,0901
4,2,2,29,72,charging,0,0,37,0,0,0,1712
5,3,4,28,65,discharging,0,0,40,0,0,0,1934
4,2,2,29,93,charging,0,0,37,0,0,0,1744
5,2,2,25,59,discharging,0,0,34,0,0,0,1956
3,2,2,29,88,discharging,0,0,36,0,0,0,0721
4,3,2,28,82,discharging,0,0,37,0,0,0,0839
4,2,2,29,97,charging,0,0,37,0,0,0,1757
4,2,2,29,48,charging,0,0,37,0,0,0,0838
5,3,2,26,58,discharging,0,0,36,0,0,0,2004
4,3,2,29,91,charging,0,0,38,0,0,0,1740
6,3,2,27,44,charging,0,0,38,0,0,0,0905
6,3,2,27,45,charging,0,0,38,0,0,0,0906
4,2,2,29,76,charging,0,0,37,0,0,0,1027
6,3,2,27,50,charging,0,0,38,0,0,0,0912
5,3,2,30,41,charging,0,0,40,0,0,0,0811
6,3,2,27,96,charging,0,0,38,0,0,0,1017
4,2,2,30,64,charging,0,0,38,0,0,0,1702
4,3,2,29,80,charging,0,0,38,0,0,0,1720
6,3,2,27,79,charging,0,0,38,0,0,0,0943
4,2,2,29,75,charging,0,0,37,0,0,0,1027
6,4,2,31,87,discharging,0,0,42,0,0,0,0721
4,3,3,30,41,charging,0,0,39,0,0,0,0827
4,3,2,28,62,charging,0,0,37,0,0,0,0815
6,5,4,29,46,discharging,0,0,39,0,0,0,0722
5,2,2,28,53,discharging,0,0,37,0,0,0,0607
3,5,2,29,88,discharging,0,0,39,0,0,0,1003
4,3,2,29,61,charging,0,0,38,0,0,0,0856
4,3,2,29,54,charging,0,0,38,0,0,0,0844
6,2,2,27,78,charging,0,0,37,0,0,0,0942
6,3,2,27,88,charging,0,0,38,0,0,0,0957
4,2,2,29,98,charging,0,0,37,0,0,0,1801
4,3,2,29,60,charging,0,0,38,0,0,0,0855
6,2,2,28,72,charging,0,0,38,0,0,0,0936
5,2,2,27,50,discharging,0,0,36,0,0,0,0657
7,3,3,27,66,discharging,0,0,40,0,0,0,1934
4,2,2,29,78,discharging,0,0,37,0,0,0,0830
7,3,2,28,63,charging,0,0,40,0,0,0,0925
4,3,2,27,54,charging,0,0,36,0,0,0,0807
3,3,3,26,96,discharging,0,0,35,0,0,0,1015
8,2,2,29,56,discharging,0,0,40,0,0,0,0605
4,3,3,28,85,discharging,0,0,38,0,0,0,0723
4,2,2,29,46,charging,0,0,37,0,0,0,0836
4,3,2,29,78,charging,0,0,38,0,0,0,1718
4,2,2,29,85,charging,0,0,37,0,0,0,1727
4,3,2,29,77,charging,0,0,38,0,0,0,1717
4,3,2,29,49,discharging,0,0,38,0,0,0,0601
6,2,2,27,75,charging,0,0,37,0,0,0,0939
6,2,2,27,42,charging,0,0,37,0,0,0,0903
4,3,2,26,61,discharging,0,0,35,0,0,0,1938
5,3,2,29,64,charging,0,0,39,0,0,0,0900
5,3,2,28,73,charging,0,0,38,0,0,0,0826
5,3,2,28,65,charging,0,0,38,0,0,0,0818
5,3,2,29,55,charging,0,0,39,0,0,0,0846
6,3,2,28,91,charging,0,0,39,0,0,0,1003
4,3,2,28,80,discharging,0,0,37,0,0,0,0856
5,3,2,30,84,discharging,0,0,39,0,0,0,0758
6,3,2,27,95,charging,0,0,38,0,0,0,1014
4,4,3,28,47,charging,0,0,38,0,0,0,0758
6,2,2,27,87,charging,0,0,37,0,0,0,0955
6,3,2,28,97,charging,0,0,39,0,0,0,1021
4,3,2,27,57,charging,0,0,36,0,0,0,0810
4,4,3,32,85,discharging,0,0,42,0,0,0,0757
7,3,2,28,65,charging,0,0,40,0,0,0,0928
4,2,2,29,63,discharging,0,0,37,0,0,0,1015
4,3,2,29,79,charging,0,0,38,0,0,0,1719
6,3,2,28,90,charging,0,0,39,0,0,0,1001
4,2,2,29,72,charging,0,0,37,0,0,0,1023
4,3,2,29,49,charging,0,0,38,0,0,0,0535
5,3,2,30,81,discharging,0,0,39,0,0,0,0802
5,3,2,29,65,charging,0,0,39,0,0,0,0902
6,3,2,28,92,charging,0,0,39,0,0,0,1005
4,2,2,29,66,charging,0,0,37,0,0,0,1017
6,3,2,27,38,charging,0,1,37,0,0,0,0852
6,2,2,27,58,charging,0,0,37,0,0,0,0920
4,3,2,29,65,discharging,0,0,38,0,0,0,1004
5,3,1,29,98,discharging,0,0,38,0,0,0,0752
7,3,2,28,62,charging,0,0,40,0,0,0,0924
6,3,2,27,82,charging,0,0,38,0,0,0,0947
4,3,2,29,50,charging,0,0,38,0,0,0,0536
4,2,2,29,70,charging,0,0,37,0,0,0,1021
5,2,2,29,79,discharging,0,0,37,0,0,0,0825
4,3,2,29,76,discharging,0,0,38,0,0,0,0838
6,3,5,30,97,discharging,0,0,43,0,0,0,1014
4,4,2,29,44,charging,0,0,37,0,0,0,0833
6,3,2,27,85,charging,0,0,38,0,0,0,0951
4,3,2,29,68,discharging,0,0,38,0,0,0,0935
4,3,2,29,52,charging,0,0,38,0,0,0,0842
3,3,2,26,93,discharging,0,0,34,0,0,0,1023
4,3,2,28,63,charging,0,0,37,0,0,0,0816
4,3,2,29,55,discharging,0,0,38,0,0,0,0558
4,3,2,29,51,charging,0,0,38,0,0,0,0537
5,3,2,28,68,charging,0,0,38,0,0,0,0821
4,3,2,27,81,discharging,0,0,36,0,0,0,0841
4,2,6,29,61,discharging,0,0,41,0,0,0,0301
4,2,2,30,64,charging,0,0,38,0,0,0,1016
3,2,2,30,64,discharging,0,0,36,0,0,0,1700
5,2,2,29,63,discharging,0,0,37,0,0,0,1701
4,2,2,29,65,charging,0,0,37,0,0,0,1016
6,3,2,27,52,charging,0,0,38,0,0,0,0914
5,3,2,29,50,charging,0,0,39,0,0,0,0840
4,3,2,26,63,discharging,0,0,35,0,0,0,1936
6,3,2,27,81,charging,0,0,38,0,0,0,0946
5,2,2,28,77,charging,0,0,37,0,0,0,0831
6,2,2,27,60,charging,0,0,37,0,0,0,0921
4,2,2,29,86,charging,0,0,37,0,0,0,1729
4,3,7,28,85,discharging,0,0,42,0,0,0,1734
5,2,2,29,82,charging,0,0,38,0,0,0,1639
4,3,2,28,68,charging,0,0,37,0,0,0,1944
5,3,2,28,92,discharging,0,0,38,0,0,0,1726
4,3,2,29,63,charging,0,0,38,0,0,0,0816
6,4,2,28,71,discharging,0,0,38,0,0,0,1856
5,2,2,29,83,charging,0,0,38,0,0,0,1641
4,3,2,28,81,charging,0,0,37,0,0,0,1958
4,3,2,29,61,charging,0,0,38,0,0,0,1937
5,2,2,30,84,discharging,0,1,38,0,0,0,1819
4,3,2,29,65,charging,0,0,38,0,0,0,0818
4,4,2,29,40,charging,0,0,38,0,0,0,0752
5,2,3,30,85,discharging,0,1,39,0,0,0,1815
4,2,2,29,50,charging,0,0,37,0,0,0,0803
5,2,2,29,89,charging,0,0,38,0,0,0,1652
5,2,3,27,94,discharging,0,0,36,0,0,0,1117
5,2,3,29,81,charging,0,0,38,0,0,0,1637
4,3,2,28,1,charging,0,0,37,0,0,0,2050
4,3,2,28,72,charging,0,0,37,0,0,0,1947
4,3,2,29,62,charging,0,0,38,0,0,0,0815
4,3,2,28,95,charging,0,0,37,0,0,0,2027
4,4,2,28,83,charging,0,0,38,0,0,0,2001
4,3,2,28,62,charging,0,0,37,0,0,0,1938
4,3,2,29,42,charging,0,0,38,0,0,0,0754
4,3,2,28,84,discharging,0,0,37,0,0,0,1216
5,3,2,30,93,charging,0,0,40,0,0,0,1703
4,3,2,28,90,charging,0,0,37,0,0,0,2014
5,2,2,29,76,discharging,0,0,38,0,0,0,1301
5,3,3,27,58,charging,0,0,37,0,0,0,1934
4,3,2,27,57,charging,0,0,36,0,0,0,1934
4,2,2,28,99,charging,0,0,36,0,0,0,1020
4,3,2,28,97,charging,0,0,37,0,0,0,1009
5,2,2,29,85,charging,0,0,38,0,0,0,1644
4,3,2,28,74,charging,0,0,37,0,0,0,1949
4,2,2,27,87,discharging,0,0,35,0,0,0,1154
4,3,2,28,64,charging,0,0,37,0,0,0,1940
4,2,2,29,54,charging,0,0,37,0,0,0,0807
5,2,2,30,79,discharging,0,0,39,0,0,0,1208
6,2,3,30,80,charging,0,0,39,0,0,0,1635
4,3,2,27,99,discharging,0,0,36,0,0,0,2112
4,4,2,28,69,discharging,0,0,38,0,0,0,1858
4,2,2,29,49,charging,0,0,37,0,0,0,0802
4,3,2,28,94,charging,0,0,37,0,0,0,2023
4,3,2,28,67,discharging,0,0,37,0,0,0,1900
4,3,2,28,91,discharging,0,0,37,0,0,0,1127
5,2,2,28,94,discharging,0,0,37,0,0,0,1718
4,3,2,29,61,charging,0,0,38,0,0,0,0814
5,2,2,27,60,discharging,0,0,36,0,0,0,1908
4,2,2,27,63,discharging,0,0,35,0,0,0,1904
4,3,2,29,64,charging,0,0,38,0,0,0,0817
4,2,2,29,93,discharging,0,0,36,0,0,0,1120
4,2,2,28,89,discharging,0,0,36,0,0,0,1134
5,3,3,30,78,discharging,0,0,40,0,0,0,1209
5,2,2,29,87,charging,0,0,38,0,0,0,1648
4,3,2,28,66,charging,0,0,37,0,0,0,1942
4,2,2,29,51,charging,0,0,37,0,0,0,0804
5,2,2,28,38,charging,0,0,37,0,0,0,0747
4,2,2,29,55,charging,0,0,37,0,0,0,0808
4,3,2,28,85,discharging,0,0,37,0,0,0,1209
4,3,2,28,96,discharging,0,0,37,0,0,0,2127
4,3,2,28,82,discharging,0,0,37,0,0,0,1226
4,3,4,25,99,charging,0,0,36,0,0,0,2153
4,3,2,29,66,charging,0,0,38,0,0,0,0819
4,3,2,28,83,discharging,0,0,37,0,0,0,1220
4,3,2,28,80,charging,0,0,37,0,0,0,1956
4,4,2,28,93,charging,0,0,38,0,0,0,1010
4,5,4,28,34,charging,0,0,39,0,0,0,1038
6,5,2,28,83,charging,0,0,40,0,0,1,1836
6,6,2,30,55,charging,0,0,43,0,0,0,1217
4,4,2,28,59,charging,0,0,38,0,0,0,0920
5,4,2,28,86,charging,0,0,39,0,0,0,1251
4,5,2,28,47,charging,0,0,39,0,0,0,1051
3,2,2,29,74,charging,0,0,36,0,0,0,1218
4,6,2,27,43,discharging,0,0,39,0,0,0,0733
5,4,2,28,87,charging,0,0,39,0,0,0,1252
6,5,2,28,86,charging,0,0,40,0,0,1,1841
5,3,2,28,54,charging,0,0,38,0,0,0,0430
4,6,2,27,48,discharging,0,0,39,0,0,0,0640
4,4,2,28,92,charging,0,0,38,0,0,0,1007
4,2,2,28,80,discharging,0,0,36,0,0,0,1254
5,3,2,28,93,discharging,0,0,38,0,0,0,1722
4,3,2,28,93,charging,0,0,37,0,0,0,2021
4,3,2,28,70,charging,0,0,37,0,0,0,1945
5,4,2,30,94,charging,0,0,41,0,0,0,1705
4,4,2,28,84,charging,0,0,38,0,0,0,2003
4,3,2,29,45,charging,0,0,38,0,0,0,0757
4,2,2,29,58,charging,0,0,37,0,0,0,0811
4,3,2,28,78,charging,0,0,37,0,0,0,1954
5,3,2,29,73,discharging,0,0,38,0,0,0,1854
5,2,2,29,75,discharging,0,0,38,0,0,0,1322
4,2,2,28,90,discharging,0,0,36,0,0,0,1130
4,3,2,28,77,charging,0,0,37,0,0,0,1953
4,3,2,28,96,charging,0,0,37,0,0,0,2030
4,5,2,27,45,discharging,0,0,38,0,0,0,0655
5,5,2,28,32,charging,0,0,39,0,0,0,0733
6,5,2,28,68,charging,0,0,40,0,0,1,1818
5,3,2,28,61,charging,0,0,38,0,0,0,0438
4,4,2,28,91,charging,0,0,38,0,0,0,1005
4,4,2,28,74,charging,0,0,38,0,0,0,1118
6,5,2,28,73,charging,0,0,40,0,0,1,1823
5,3,2,30,42,charging,0,0,39,0,0,0,1143
5,4,2,28,88,charging,0,0,39,0,0,0,1255
4,4,2,28,70,charging,0,0,38,0,0,0,1114
5,6,3,29,78,charging,0,0,43,0,0,0,0750
5,5,2,27,96,discharging,0,0,39,0,0,0,1014
6,4,2,28,76,discharging,0,0,40,0,0,0,1509
6,5,3,27,46,discharging,0,0,39,0,0,0,0655
5,4,2,28,84,discharging,0,0,39,0,0,0,1221
5,5,2,28,99,discharging,0,0,40,0,0,0,0958
5,5,2,28,97,charging,0,0,40,0,0,0,1226
5,6,2,27,47,discharging,0,0,40,0,0,0,0640
6,3,2,30,48,charging,0,0,40,0,0,0,1151
5,3,2,29,31,discharging,0,0,38,0,0,0,2149
4,5,2,27,88,charging,0,0,38,0,0,0,0958
5,4,2,28,73,charging,0,0,39,0,0,0,0452
4,5,2,28,45,charging,0,0,39,0,0,0,0749
5,3,4,29,80,charging,0,0,39,0,0,0,1224
6,5,2,28,69,charging,0,0,40,0,0,1,1819
4,6,2,28,74,charging,0,0,40,0,0,0,0937
5,5,1,29,58,charging,0,0,40,0,0,0,0728
5,4,2,28,85,discharging,0,0,39,0,0,0,0838
6,4,2,28,71,discharging,0,0,40,0,0,0,1628
4,4,2,28,72,charging,0,0,38,0,0,0,1116
5,3,2,28,76,charging,0,0,38,0,0,0,0454
4,5,2,28,69,charging,0,0,39,0,0,0,0932
5,4,2,28,75,charging,0,0,39,0,0,0,1236
4,4,3,29,46,charging,0,0,40,0,0,0,0630
4,4,2,28,93,charging,0,0,38,0,0,0,1148
5,5,2,30,89,discharging,0,0,42,0,0,0,1050
6,4,2,28,93,charging,0,0,40,0,0,0,0910
4,5,4,28,41,discharging,0,0,41,0,0,0,0809
4,5,2,28,44,charging,0,0,39,0,0,0,0906
4,2,2,29,73,charging,0,0,37,0,0,0,1217
4,5,2,30,40,charging,0,0,41,0,0,0,0851
5,5,2,27,91,discharging,0,0,39,0,0,0,0853
4,5,2,28,48,charging,0,0,39,0,0,0,0910
4,5,2,28,61,charging,0,0,39,0,0,0,0812
5,4,2,28,94,charging,0,0,39,0,0,0,1308
5,4,2,28,92,charging,0,0,39,0,0,0,1303
5,4,3,28,63,charging,0,0,40,0,0,0,0925
5,5,2,28,92,charging,0,0,40,0,0,0,1209
5,3,3,29,69,discharging,0,0,40,0,0,0,0435
4,2,2,29,63,charging,0,0,37,0,0,0,1207
4,5,2,28,39,charging,0,0,39,0,0,0,1043
4,4,2,29,49,charging,0,0,39,0,0,0,0633
4,4,2,28,53,charging,0,0,38,0,0,0,0915
5,4,2,29,73,charging,0,0,40,0,0,0,0745
5,5,2,29,80,charging,0,0,41,0,0,0,1146
5,4,2,28,68,discharging,0,0,39,0,0,0,1724
4,4,2,29,94,charging,0,0,39,0,0,0,1012
4,2,2,29,93,discharging,0,0,37,0,0,0,1800
6,5,2,28,96,charging,0,0,41,0,0,0,0919
4,4,2,28,89,charging,0,0,38,0,0,0,1139
6,5,2,28,84,charging,0,0,40,0,0,1,1838
4,3,2,29,77,charging,0,0,38,0,0,0,1221
6,5,2,28,80,discharging,0,0,41,0,0,0,1331
5,2,2,29,70,charging,0,0,38,0,0,0,1214
5,2,2,28,80,charging,0,0,37,0,0,0,0459
4,2,2,29,87,discharging,0,0,37,0,0,0,1826
4,3,3,28,18,discharging,0,0,38,0,0,0,2250
6,4,2,28,67,discharging,0,0,40,0,0,0,1750
4,4,2,28,82,charging,0,0,38,0,0,0,0947
4,5,2,27,46,discharging,0,0,38,0,0,0,0646
4,4,2,28,58,charging,0,0,38,0,0,0,0919
4,6,2,29,59,charging,0,0,41,0,0,0,0644
4,4,2,28,96,charging,0,0,38,0,0,0,1019
4,5,2,28,75,charging,0,0,39,0,0,0,0938
4,4,2,27,98,charging,0,0,37,0,0,0,1027
5,5,2,28,90,charging,0,0,40,0,0,0,1204
5,5,2,28,1,charging,0,0,40,0,0,0,1241
5,2,2,28,47,charging,0,0,37,0,0,0,0423
4,5,2,28,45,charging,0,0,39,0,0,0,0906
5,3,4,29,46,charging,0,0,39,0,0,0,1148
6,5,2,28,74,charging,0,0,40,0,0,1,1824
6,5,2,28,76,charging,0,0,40,0,0,1,1827
5,4,2,28,96,charging,0,0,39,0,0,0,1221
4,3,3,29,79,charging,0,0,39,0,0,0,1223
5,4,2,28,76,charging,0,0,39,0,0,0,1237
4,5,2,28,71,charging,0,0,39,0,0,0,0934
4,5,2,27,55,charging,0,0,38,0,0,0,1059
4,4,2,28,33,discharging,0,0,38,0,0,0,1004
4,6,2,29,54,charging,0,0,41,0,0,0,0638
5,3,2,28,58,charging,0,0,38,0,0,0,0435
5,4,2,29,72,charging,0,0,40,0,0,0,0743
4,5,2,27,57,charging,0,0,38,0,0,0,0803
5,2,2,28,49,charging,0,0,37,0,0,0,0425
5,2,2,29,72,charging,0,0,38,0,0,0,1216
4,4,2,28,90,charging,0,0,38,0,0,0,1141
5,5,2,28,62,charging,0,0,40,0,0,0,1224
4,4,2,29,92,discharging,0,0,39,0,0,0,1214
5,5,2,28,85,charging,0,0,40,0,0,0,1249
5,4,2,28,87,charging,0,0,39,0,0,0,1135
5,5,2,28,61,charging,0,0,40,0,0,0,1223
5,5,4,28,48,discharging,0,0,41,0,0,0,0654
5,4,2,28,83,discharging,0,0,39,0,0,0,1236
5,4,3,28,81,discharging,0,0,40,0,0,0,1314
4,5,2,28,46,charging,0,0,39,0,0,0,0907
5,3,2,30,45,charging,0,0,40,0,0,0,1147
5,5,2,28,85,discharging,0,0,40,0,0,0,1157
4,6,2,28,33,charging,0,0,39,0,0,0,1034
6,4,2,28,79,discharging,0,0,40,0,0,0,1350
4,4,2,28,42,discharging,0,0,38,0,0,0,0753
4,5,2,28,35,discharging,0,0,39,0,0,0,0944
5,4,2,29,76,charging,0,0,40,0,0,0,0747
4,5,2,28,80,charging,0,0,39,0,0,0,0943
4,4,2,28,54,charging,0,0,38,0,0,0,0916
5,3,2,28,42,charging,0,0,38,0,0,0,0418
